bytes_in,bytes_out,creation_time,end_time,src_ip,src_ip_country_code,protocol,response.code,dst_port,dst_ip,rule_names,observation_name,source.meta,source.name,time,detection_types,duration_seconds,avg_packet_size,bytes_in_ratio,is_waf_rule,anomaly_if
5602,12990,2024-04-25 23:00:00+00:00,2024-04-25 23:10:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:00:00+00:00,waf_rule,600.0,30.986666666666668,0.30131239242683405,1,0
30912,18186,2024-04-25 23:00:00+00:00,2024-04-25 23:10:00+00:00,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:00:00+00:00,waf_rule,600.0,81.83,0.6295979469632036,1,0
28506,13468,2024-04-25 23:00:00+00:00,2024-04-25 23:10:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:00:00+00:00,waf_rule,600.0,69.95666666666666,0.6791347024348244,1,0
30546,14278,2024-04-25 23:00:00+00:00,2024-04-25 23:10:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:00:00+00:00,waf_rule,600.0,74.70666666666666,0.6814652864536703,1,0
6526,13892,2024-04-25 23:00:00+00:00,2024-04-25 23:10:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:00:00+00:00,waf_rule,600.0,34.03,0.319619943187368,1,0
3906,3488,2024-04-25 23:00:00+00:00,2024-04-25 23:10:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:00:00+00:00,waf_rule,600.0,12.323333333333334,0.528266161752701,1,0
17748,29208,2024-04-25 23:00:00+00:00,2024-04-25 23:10:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:00:00+00:00,waf_rule,600.0,78.26,0.37797086634295135,1,0
4767917,291520,2024-04-25 23:00:00+00:00,2024-04-25 23:10:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:00:00+00:00,waf_rule,600.0,8432.395,0.942380940804283,1,0
10538,15514,2024-04-25 23:00:00+00:00,2024-04-25 23:10:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:00:00+00:00,waf_rule,600.0,43.42,0.4044986949178411,1,0
9656,6380,2024-04-25 23:00:00+00:00,2024-04-25 23:10:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:00:00+00:00,waf_rule,600.0,26.726666666666667,0.6021451733599026,1,0
57208,32874,2024-04-25 23:10:00+00:00,2024-04-25 23:20:00+00:00,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:10:00+00:00,waf_rule,600.0,150.13666666666666,0.6350658289114292,1,0
18162,30492,2024-04-25 23:10:00+00:00,2024-04-25 23:20:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:10:00+00:00,waf_rule,600.0,81.09,0.3732889382167885,1,0
28056,4832,2024-04-25 23:10:00+00:00,2024-04-25 23:20:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:10:00+00:00,waf_rule,600.0,54.81333333333333,0.8530771101921415,1,0
73752,18924,2024-04-25 23:10:00+00:00,2024-04-25 23:20:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:10:00+00:00,waf_rule,600.0,154.46,0.7958047390910182,1,0
4080,11282,2024-04-25 23:10:00+00:00,2024-04-25 23:20:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:10:00+00:00,waf_rule,600.0,25.60333333333333,0.26559041791431676,1,0
1968903,38773,2024-04-25 23:10:00+00:00,2024-04-25 23:20:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:10:00+00:00,waf_rule,600.0,3346.1266666666666,0.9806876209109433,1,0
6958,12854,2024-04-25 23:10:00+00:00,2024-04-25 23:20:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:10:00+00:00,waf_rule,600.0,33.02,0.3512012921461563,1,0
8310,6276,2024-04-25 23:10:00+00:00,2024-04-25 23:20:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:10:00+00:00,waf_rule,600.0,24.31,0.5697243932537659,1,0
4804723,291088,2024-04-25 23:10:00+00:00,2024-04-25 23:20:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:10:00+00:00,waf_rule,600.0,8493.018333333333,0.942877002306404,1,0
11820,24620,2024-04-25 23:10:00+00:00,2024-04-25 23:20:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:10:00+00:00,waf_rule,600.0,60.733333333333334,0.3243688254665114,1,0
8206,6068,2024-04-25 23:10:00+00:00,2024-04-25 23:20:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:10:00+00:00,waf_rule,600.0,23.79,0.5748914109569444,1,0
29356,17408,2024-04-25 23:20:00+00:00,2024-04-25 23:30:00+00:00,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:20:00+00:00,waf_rule,600.0,77.94,0.6277478402189585,1,0
26178,33801,2024-04-25 23:20:00+00:00,2024-04-25 23:30:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:20:00+00:00,waf_rule,600.0,99.965,0.43645275846545567,1,0
29308,15652,2024-04-25 23:20:00+00:00,2024-04-25 23:30:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:20:00+00:00,waf_rule,600.0,74.93333333333334,0.6518683274021208,1,0
60068,12628,2024-04-25 23:20:00+00:00,2024-04-25 23:30:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:20:00+00:00,waf_rule,600.0,121.16,0.8262903048310659,1,0
4043,7629,2024-04-25 23:20:00+00:00,2024-04-25 23:30:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:20:00+00:00,waf_rule,600.0,19.453333333333333,0.34638450993828424,1,0
3102,11038,2024-04-25 23:20:00+00:00,2024-04-25 23:30:00+00:00,165.225.8.79,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:20:00+00:00,waf_rule,600.0,23.566666666666666,0.21937765205090384,1,0
8310,6070,2024-04-25 23:20:00+00:00,2024-04-25 23:30:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:20:00+00:00,waf_rule,600.0,23.966666666666665,0.5778859527120599,1,0
5528,12010,2024-04-25 23:20:00+00:00,2024-04-25 23:30:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:20:00+00:00,waf_rule,600.0,29.23,0.3152012772265757,1,0
4926,11570,2024-04-25 23:20:00+00:00,2024-04-25 23:30:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:20:00+00:00,waf_rule,600.0,27.493333333333332,0.29861784675070935,1,0
7724,6288,2024-04-25 23:20:00+00:00,2024-04-25 23:30:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:20:00+00:00,waf_rule,600.0,23.35333333333333,0.5512417927490328,1,0
80,528,2024-04-25 23:20:00+00:00,2024-04-25 23:30:00+00:00,192.241.230.19,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:20:00+00:00,waf_rule,600.0,1.0133333333333334,0.13157894736820464,1,0
23048,24124,2024-04-25 23:30:00+00:00,2024-04-25 23:40:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:30:00+00:00,waf_rule,600.0,78.62,0.48859492919527503,1,0
28444,13468,2024-04-25 23:30:00+00:00,2024-04-25 23:40:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:30:00+00:00,waf_rule,600.0,69.85333333333334,0.6786600496277754,1,0
5824,11568,2024-04-25 23:30:00+00:00,2024-04-25 23:40:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:30:00+00:00,waf_rule,600.0,28.986666666666668,0.3348666053357673,1,0
10474,23244,2024-04-25 23:30:00+00:00,2024-04-25 23:40:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:30:00+00:00,waf_rule,600.0,56.196666666666665,0.3106352689957794,1,0
4190330,283456,2024-04-25 23:30:00+00:00,2024-04-25 23:40:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:30:00+00:00,waf_rule,600.0,7456.31,0.936640688669507,1,1
5080,11512,2024-04-25 23:30:00+00:00,2024-04-25 23:40:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:30:00+00:00,waf_rule,600.0,27.653333333333332,0.30617164898744537,1,0
4220,11672,2024-04-25 23:30:00+00:00,2024-04-25 23:40:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:30:00+00:00,waf_rule,600.0,26.486666666666668,0.26554241127609707,1,0
952,668,2024-04-25 23:30:00+00:00,2024-04-25 23:40:00+00:00,192.241.230.19,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:30:00+00:00,waf_rule,600.0,2.7,0.5876543209872915,1,0
36745,28952,2024-04-25 23:40:00+00:00,2024-04-25 23:50:00+00:00,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:40:00+00:00,waf_rule,600.0,109.495,0.5593101663698409,1,0
12068,25589,2024-04-25 23:40:00+00:00,2024-04-25 23:50:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:40:00+00:00,waf_rule,600.0,62.76166666666666,0.32047162546139313,1,0
57462,20222,2024-04-25 23:40:00+00:00,2024-04-25 23:50:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:40:00+00:00,waf_rule,600.0,129.47333333333333,0.7396889964471353,1,0
2015975,79990,2024-04-25 23:40:00+00:00,2024-04-25 23:50:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:40:00+00:00,waf_rule,600.0,3493.275,0.9618361947837866,1,0
4064,11384,2024-04-25 23:40:00+00:00,2024-04-25 23:50:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:40:00+00:00,waf_rule,600.0,25.746666666666666,0.2630761263593822,1,0
33268,9986,2024-04-25 23:40:00+00:00,2024-04-25 23:50:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:40:00+00:00,waf_rule,600.0,72.09,0.7691311786193007,1,0
7424,14656,2024-04-25 23:40:00+00:00,2024-04-25 23:50:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:40:00+00:00,waf_rule,600.0,36.8,0.3362318840579558,1,0
4758826,289956,2024-04-25 23:40:00+00:00,2024-04-25 23:50:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:40:00+00:00,waf_rule,600.0,8414.636666666667,0.9425691186507952,1,0
17736,36370,2024-04-25 23:40:00+00:00,2024-04-25 23:50:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:40:00+00:00,waf_rule,600.0,90.17666666666666,0.32780098325508583,1,0
60686,35910,2024-04-25 23:50:00+00:00,2024-04-26 00:00:00+00:00,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:50:00+00:00,waf_rule,600.0,160.99333333333334,0.6282454760031406,1,0
21698,21218,2024-04-25 23:50:00+00:00,2024-04-26 00:00:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:50:00+00:00,waf_rule,600.0,71.52666666666667,0.5055923198806854,1,0
28296,7230,2024-04-25 23:50:00+00:00,2024-04-26 00:00:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:50:00+00:00,waf_rule,600.0,59.21,0.7964870798851322,1,0
4721,8322,2024-04-25 23:50:00+00:00,2024-04-26 00:00:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:50:00+00:00,waf_rule,600.0,21.738333333333333,0.36195660507549166,1,0
9968,6646,2024-04-25 23:50:00+00:00,2024-04-26 00:00:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:50:00+00:00,waf_rule,600.0,27.69,0.5999759239195498,1,0
4791678,291275,2024-04-25 23:50:00+00:00,2024-04-26 00:00:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:50:00+00:00,waf_rule,600.0,8471.588333333333,0.9426957125119982,1,0
10768,7248,2024-04-25 23:50:00+00:00,2024-04-26 00:00:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:50:00+00:00,waf_rule,600.0,30.026666666666667,0.597690941385402,1,0
3996,11776,2024-04-25 23:50:00+00:00,2024-04-26 00:00:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:50:00+00:00,waf_rule,600.0,26.286666666666665,0.2533603854932632,1,0
4220,11570,2024-04-25 23:50:00+00:00,2024-04-26 00:00:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25 23:50:00+00:00,waf_rule,600.0,26.316666666666666,0.2672577580747139,1,0
26354,13404,2024-04-26 00:00:00+00:00,2024-04-26 00:10:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:00:00+00:00,waf_rule,600.0,66.26333333333334,0.6628603048442915,1,0
33777,20132,2024-04-26 00:00:00+00:00,2024-04-26 00:10:00+00:00,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:00:00+00:00,waf_rule,600.0,89.84833333333333,0.6265558626574297,1,0
28762,43272,2024-04-26 00:00:00+00:00,2024-04-26 00:10:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:00:00+00:00,waf_rule,600.0,120.05666666666667,0.3992836715995169,1,0
28478,13260,2024-04-26 00:00:00+00:00,2024-04-26 00:10:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:00:00+00:00,waf_rule,600.0,69.56333333333333,0.6823038957304931,1,0
4288,11490,2024-04-26 00:00:00+00:00,2024-04-26 00:10:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:00:00+00:00,waf_rule,600.0,26.296666666666667,0.2717708201292767,1,0
8874,14968,2024-04-26 00:00:00+00:00,2024-04-26 00:10:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:00:00+00:00,waf_rule,600.0,39.736666666666665,0.37220031876518866,1,0
4793434,292176,2024-04-26 00:00:00+00:00,2024-04-26 00:10:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:00:00+00:00,waf_rule,600.0,8476.016666666666,0.9425484848425261,1,0
16948,20348,2024-04-26 00:00:00+00:00,2024-04-26 00:10:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:00:00+00:00,waf_rule,600.0,62.16,0.45441870441869225,1,0
5810,13090,2024-04-26 00:10:00+00:00,2024-04-26 00:20:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:10:00+00:00,waf_rule,600.0,31.5,0.30740740740739114,1,0
28730,28386,2024-04-26 00:10:00+00:00,2024-04-26 00:20:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:10:00+00:00,waf_rule,600.0,95.19333333333333,0.5030114153652129,1,0
29002,15654,2024-04-26 00:10:00+00:00,2024-04-26 00:20:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:10:00+00:00,waf_rule,600.0,74.42666666666666,0.6494536008598923,1,0
